date,E_Mio.tonnes_CO2,M_Mio.tonnes_CO2,ECO_Mio.tonnes_CO2,Total_CO2_Emission
Jul-93,36.822773695946665,14.849568181244578,22.832510102222127,74.50485197941337
Aug-93,40.274908729941664,14.996593608781653,23.32353182485056,78.59503416357387
Sep-93,43.72704376393666,15.584695318929954,23.81455354747899,83.1262926303456
Oct-93,46.02846711993333,15.43766989139288,24.55108613142164,86.01722314274785
Nov-93,49.48060215392833,14.849568181244578,25.16486328470718,89.49503361988009
Dec-93,52.93273718792333,13.673364760947978,25.778640437992724,92.38474238686403
Jan-94,54.081609477855,12.6508396532562,26.964817593457994,93.69726672456919
Feb-94,51.82820908294437,13.2258778193133,26.35198082997031,91.40606773222797
Mar-94,47.32140829312313,14.08843506839895,25.739144066482627,87.1489874280047
Apr-94,45.0680078982125,14.807232775970325,24.513470539507264,84.38871121369009
May-94,40.56120710839125,15.094751858998876,23.2877970125319,78.94375597992203
Jun-94,38.30780671348062,15.23851140051315,22.062123485556537,75.60844159955032
Jul-94,36.05440631857,14.519713692941774,22.797527601741756,73.37164761325354
Aug-94,39.43450691093594,14.66347323445605,23.2877970125319,77.38577715792388
Sep-94,42.81460750330187,15.23851140051315,23.778066423322045,81.83118532713706
Oct-94,45.0680078982125,15.094751858998876,24.513470539507264,84.67623029671864
Nov-94,48.448108490578434,14.519713692941774,25.12630730299494,88.09412948651516
Dec-94,51.82820908294437,13.369637360827575,25.739144066482627,90.93699051025456
Jan-95,53.062558958174996,12.931939438696666,27.294777312042033,93.28927570891369
Feb-95,50.85161900158437,13.519754867728334,26.674441464041074,91.04581533335377
Mar-95,46.429739088403124,14.401478011275833,26.054105616040122,86.88532271571908
Apr-95,44.218799131812496,15.136247297565417,24.81343392003821,84.16848034941613
May-95,39.796919218631245,15.43015501208125,23.5727622240363,78.7998364547488
Jun-95,37.585979262040624,15.577108869339167,22.33209052803439,75.49517865941418
Jul-95,35.375039305449995,14.842339583049583,23.076493545635536,73.29387243413512
Aug-95,38.691449240335935,14.9892934403075,23.5727622240363,77.25350490467973
Sep-95,42.00785917522187,15.577108869339167,24.069030902437063,81.6539989469981
Oct-95,44.218799131812496,15.43015501208125,24.81343392003821,84.46238806393195
Nov-95,47.53520906669843,14.842339583049583,25.433769768039163,87.81131841778716
Dec-95,50.85161900158437,13.66670872498625,26.054105616040122,90.57243334261074
Jan-96,55.022840147320004,12.914544395244066,27.26064928603423,95.19803382859831
Feb-96,52.73022180784834,13.501569140482433,26.641089074987995,92.87288002331877
Mar-96,48.144985128905006,14.382106258339983,26.021528863941764,88.54862025118675
Apr-96,45.85236678943334,15.11588718988794,24.7824084418493,85.75066242117057
May-96,41.26713011049001,15.409399562507124,23.543288019756833,80.21981769275396
Jun-96,38.974511771018335,15.556155748816717,22.30416759766437,76.83483511749942
Jul-96,36.681893431546676,14.822374817268757,23.04763985091985,74.55190809973529
Aug-96,40.12082094075417,14.96913100357835,23.543288019756833,78.63323996408936
Sep-96,43.559748449961674,15.556155748816717,24.03893618859382,83.15484038737222
Oct-96,45.85236678943334,15.409399562507124,24.7824084418493,86.04417479378976
Nov-96,49.291294298640835,14.822374817268757,25.40196865289553,89.51563776880512
Dec-96,52.73022180784834,13.648325326792024,26.021528863941764,92.40007599858212
Jan-97,52.463082969622,12.950711788943869,26.828868598140758,92.24266335670663
Feb-97,50.277121179221076,13.539380506623136,26.21912158454665,90.03562327039086
Mar-97,45.90519759841925,14.422383583142036,25.609374570952543,85.93695575251382
Apr-97,43.71923580801833,15.158219480241119,24.389880543764324,83.26733583202378
May-97,39.3473122272165,15.452553839080753,23.170386516576105,77.97025258287336
Jun-97,37.16135043681558,15.599721018500569,21.950892489387893,74.71196394470404
Jul-97,34.975388646414665,14.863885121401486,22.682588905700822,72.52186267351698
Aug-97,38.254331332016044,15.011052300821301,23.170386516576105,76.43577014941344
Sep-97,41.533274017617416,15.599721018500569,23.658184127451392,80.79117916356938
Oct-97,43.71923580801833,15.452553839080753,24.389880543764324,83.56167019086341
Nov-97,46.998178493619704,14.863885121401486,24.99962755735843,86.86169117237962
Dec-97,50.277121179221076,13.686547686042953,25.609374570952543,89.57304343621657
Jan-98,51.812336743493006,13.199961615292468,25.002379528771822,90.0146778875573
Feb-98,49.65348937918079,13.799959870533034,24.434143630390643,87.88759288010448
Mar-98,45.33579465055638,14.699957253393883,23.865907732009468,83.90165963595973
Apr-98,43.17694728624417,15.449955072444592,22.72943593524711,81.35633829393588
May-98,38.859252557619754,15.749954200064876,21.592964138484753,76.20217089616938
Jun-98,36.700405193307546,15.899953763875018,20.4564923417224,73.05685129890496
Jul-98,34.54155782899534,15.149955944824308,21.138375419779813,70.82988919359946
Aug-98,37.77982887546365,15.29995550863445,21.592964138484753,74.67274852258285
Sep-98,41.01809992193196,15.899953763875018,22.047552857189697,78.96560654299668
Oct-98,43.17694728624417,15.749954200064876,22.72943593524711,81.65633742155616
Nov-98,46.415218332712485,15.149955944824308,23.297671833628286,84.86284611116508
Dec-98,49.65348937918079,13.949959434343176,23.865907732009468,87.46935654553343
Jan-99,49.538640292068,13.576006983291132,23.664917031893975,86.77956430725311
Feb-99,47.474530279898495,14.193098209804365,23.127078008441835,84.7947064981447
Mar-99,43.3463102555595,15.118735049574214,22.589238984989702,81.05428429012342
Apr-99,41.28220024339,15.890099082715757,21.51356093808543,78.68586026419119
May-99,37.153980219051,16.198644695972373,20.437882891181157,73.79050780620453
Jun-99,35.0898702068815,16.352917502600683,19.36220484427689,70.80499255375906
Jul-99,33.025760194712,15.58155346945914,20.00761167241945,68.61492533659059
Aug-99,36.121925212966254,15.73582627608745,20.437882891181157,72.29563438023486
Sep-99,39.2180902312205,16.352917502600683,20.868154109942868,76.43916184376405
Oct-99,41.28220024339,16.198644695972373,21.51356093808543,78.9944058774478
Nov-99,44.37836526164425,15.58155346945914,22.051399961537562,82.01131869264094
Dec-99,47.474530279898495,14.347371016432675,22.589238984989702,84.41114028132087
Jan-00,50.467116316083995,13.282138397185536,23.266475793500362,87.0157305067699
Feb-00,48.364319802913826,13.88587196069397,22.737692252738988,84.98788401634678
Mar-00,44.1587267765735,14.791472305956619,22.208908711977617,81.15910779450773
Apr-00,42.05593026340333,15.546139260342162,21.151341630454873,78.75341115420036
May-00,37.850337237063,15.84800604209638,20.093774548932128,73.7921178280915
Jun-00,35.74754072389283,15.998939432973486,19.036207467409387,70.78268762427571
Jul-00,33.64474421072267,15.244272478587945,19.67074771632303,68.55976440563364
Aug-00,36.798938980477914,15.395205869465054,20.093774548932128,72.28791939887509
Sep-00,39.953133750233164,15.998939432973486,20.516801381541224,76.46887456474788
Oct-00,42.05593026340333,15.84800604209638,21.151341630454873,79.05527793595459
Nov-00,45.21012503315858,15.244272478587945,21.680125171216243,82.13452268296277
Dec-00,48.364319802913826,14.03680535157108,22.208908711977617,84.61003386646252
Jan-01,52.912323007874996,12.997502450816402,22.9571471081178,88.8669725668092
Feb-01,50.70764288254687,13.588298016762602,22.43539376475148,86.73133466406095
Mar-01,46.29828263189062,14.474491365681901,21.913640421385168,82.6864144189577
Apr-01,44.0936025065625,15.212985823114652,20.87013373465254,80.17672206432968
May-01,39.68424225590625,15.508383606087753,19.826627047919914,75.01925290991392
Jun-01,37.479562130578124,15.656082497574303,18.783120361187287,71.9187649893397
Jul-01,35.27488200525,14.917588040141553,19.409224373226863,69.60169441861842
Aug-01,38.581902193242186,15.065286931628103,19.826627047919914,73.47381617279021
Sep-01,41.88892238123437,15.656082497574303,20.244029722612964,77.78903460142163
Oct-01,44.0936025065625,15.508383606087753,20.87013373465254,80.47211984730279
Nov-01,47.400622694554684,14.917588040141553,21.39188707801885,83.71009781271509
Dec-01,50.70764288254687,13.735996908249152,21.913640421385168,86.3572802121812
Jan-02,51.9218654632,12.822136421242135,22.480425282102534,87.22442716654466
Feb-02,49.75845440223333,13.404960804025869,21.96950652569111,85.13292173195032
Mar-02,45.4316322803,14.279197378201468,21.45858776927969,81.16941742778116
Apr-02,43.268221219333334,15.007727856681136,20.436750256456847,78.71269933247132
May-02,38.9413990974,15.299140048073003,19.414912743634005,73.65545188910701
Jun-02,36.777988036433335,15.444846143768936,18.393075230811164,70.61590941101343
Jul-02,34.61457697546667,14.716315665289269,19.006177738504867,68.33707037926081
Aug-02,37.85969356691667,14.862021760985202,19.414912743634005,72.13662807153588
Sep-02,41.10481015836667,15.444846143768936,19.82364774876314,76.37330405089874
Oct-02,43.268221219333334,15.299140048073003,20.436750256456847,79.00411152386319
Nov-02,46.513337810783334,14.716315665289269,20.947669012868268,82.17732248894086
Dec-02,49.75845440223333,13.550666899721802,21.45858776927969,84.76770907123483
Jan-03,53.228436660209,12.351846202039667,21.81806499267921,87.39834785492788
Feb-03,51.010585132700285,12.913293756677833,21.32219987920923,85.24607876858735
Mar-03,46.57488207768288,13.755465088635082,20.826334765739247,81.15668193205721
Apr-03,44.357030550174166,14.457274531932791,19.834604538799283,78.64890962090624
May-03,39.92132749515675,14.737998309251875,18.84287431185932,73.50220011626794
Jun-03,37.70347596764804,14.878360197911418,17.851144084919355,70.4329802504788
Jul-03,35.48562444013933,14.176550754613707,18.446182221083333,68.10835741583637
Aug-03,38.812401731402396,14.31691264327325,18.84287431185932,71.97218868653496
Sep-03,42.13917902266545,14.878360197911418,19.239566402635305,76.25710562321217
Oct-03,44.357030550174166,14.737998309251875,19.834604538799283,78.92963339822532
Nov-03,47.68380784143723,14.176550754613707,20.330469652269265,82.1908282483202
Dec-03,51.010585132700285,13.053655645337376,20.826334765739247,84.8905755437769
Jan-04,51.807943798899,12.3136695515174,21.842767766156694,85.9643811165731
Feb-04,49.64927947394487,12.8733818038591,21.346341226016765,83.86900250382074
Mar-04,45.331950824036625,13.71295018237165,20.849914685876843,79.89481569228512
Apr-04,43.1732864990825,14.412590497798774,19.857061605596993,77.44293860247826
May-04,38.85595784917425,14.692446623969625,18.864208525317142,72.41261299846101
Jun-04,36.69729352422012,14.83237468705505,17.871355445037295,69.40102365631247
Jul-04,34.538629199266005,14.132734371627924,18.467067293205204,67.13843086409913
Aug-04,37.77662568669719,14.27266243471335,18.864208525317142,70.91349664672768
Sep-04,41.01462217412838,14.83237468705505,19.261349757429084,75.10834661861252
Oct-04,43.1732864990825,14.692446623969625,19.857061605596993,77.72279472864912
Nov-04,46.41128298651368,14.132734371627924,20.353488145736915,80.89750550387852
Dec-04,49.64927947394487,13.013309866944526,20.849914685876843,83.51250402676624
Jan-05,50.936913371715995,11.709283305807999,21.214212886788438,83.86040956431243
Feb-05,48.814541981227826,12.241523456072,20.73207168481597,81.7881371221158
Mar-05,44.5697992002515,13.039883681467998,20.249930482843506,77.859613364563
Apr-05,42.44742780976333,13.705183869297999,19.28564807889858,75.43825975795991
May-05,38.202685028787,13.97130394443,18.32136567495365,70.49535464817065
Jun-05,36.08031363829883,14.104363981996,17.357083271008722,67.54176089130355
Jul-05,33.95794224781067,13.439063794166,17.935652713375678,65.33265875535234
Aug-05,37.14149933354292,13.572123831732,18.32136567495365,69.03498884022856
Sep-05,40.325056419275164,14.104363981996,18.70707863653162,73.13649903780279
Oct-05,42.44742780976333,13.97130394443,19.28564807889858,75.7043798330919
Nov-05,45.63098489549558,13.439063794166,19.767789280871042,78.83783797053262
Dec-05,48.814541981227826,12.374583493638,20.249930482843506,81.43905595770933
Jan-06,51.212815661658,11.399529873661603,22.23066460381135,84.84301013913095
Feb-06,49.07894834242225,11.917690322464402,21.725422226451997,82.72206089133866
Mar-06,44.811213703950756,12.694930995668603,21.220179849092652,78.726324548712
Apr-06,42.677346384715,13.342631556672103,20.209695094373952,76.22967303576105
May-06,38.4096117462435,13.601711781073503,19.199210339655252,71.21053386697226
Jun-06,36.27574442700775,13.731251893274203,18.188725584936556,68.1957219052185
Jul-06,34.141877107772004,13.083551332270703,18.795016437767778,66.02044487781049
Aug-06,37.342678086625625,13.213091444471402,19.199210339655252,69.75497987075228
Sep-06,40.54347906547925,13.731251893274203,19.603404241542734,73.87813520029619
Oct-06,42.677346384715,13.601711781073503,20.209695094373952,76.48875326016245
Nov-06,45.87814736356862,13.083551332270703,20.7149374717333,79.67663616757262
Dec-06,49.07894834242225,12.047230434665103,21.220179849092652,82.34635862618
Jan-07,49.254866603888,11.1870096760466,22.082137584197575,82.52401386413217
Feb-07,47.20258049539267,11.6955101158669,21.580270820920354,80.47836143217992
Mar-07,43.098008278402006,12.458260775597351,21.07840405764314,76.6346731116425
Apr-07,41.04572216990667,13.093886325372726,20.074670531088703,74.21427902636809
May-07,36.941149952916,13.348136545282877,19.070937004534265,69.36022350273313
Jun-07,34.88886384442067,13.47526165523795,18.067203477979835,66.43132897763846
Jul-07,32.83657773592534,12.839636105462576,18.669443593912494,64.34565743530041
Aug-07,35.91500689866834,12.96676121541765,19.070937004534265,67.95270511862026
Sep-07,38.99343606141133,13.47526165523795,19.47243041515604,71.94112813180533
Oct-07,41.04572216990667,13.348136545282877,20.074670531088703,74.46852924627825
Nov-07,44.12415133264967,12.839636105462576,20.57653729436592,77.54032473247815
Dec-07,47.20258049539267,11.822635225821976,21.07840405764314,80.10361977885779
Jan-08,49.083637498175,11.171849776636268,22.283130221728822,82.5386174965401
Feb-08,47.03848593575104,11.679661130119735,21.776695443962254,80.49484250983303
Mar-08,42.94818281090313,12.441378160344934,21.270260666195693,76.65982163744376
Apr-08,40.90303124847917,13.076142352199268,20.257391110662564,74.236564711341
May-08,36.81272812363125,13.330048028941002,19.244521555129435,69.38729770770169
Jun-08,34.76757656120729,13.45700086731187,18.23165199959631,66.45622942811548
Jul-08,32.72242499878333,12.822236675457535,18.839373732916187,64.38403540715706
Aug-08,35.79015234241927,12.949189513828403,19.244521555129435,67.9838634113771
Sep-08,38.857879686055206,13.45700086731187,19.649669377342686,71.96454993070977
Oct-08,40.90303124847917,13.330048028941002,20.257391110662564,74.49047038808273
Nov-08,43.970758592115104,12.822236675457535,20.763825888429125,77.55682115600176
Dec-08,47.03848593575104,11.806613968490602,21.270260666195693,80.11536057043733
Jan-09,45.667668751917,11.128057698892203,19.47813624528184,76.27386269609104
Feb-09,43.76484922058712,11.633878503387303,19.03545133061634,74.43417905459076
Mar-09,39.95921015792737,12.392609710129951,18.592766415950845,70.94458628400817
Apr-09,38.0563906265975,13.024885715748828,17.70739658661985,68.78867292896618
May-09,34.25075156393775,13.277796117996377,16.822026757288857,64.35057443922298
Jun-09,32.34793203260787,13.404251319120153,15.936656927957866,61.68884027968589
Jul-09,30.445112501278,12.771975313501278,16.46787882555646,59.68496664033574
Aug-09,33.29934179827281,12.898430514625053,16.822026757288857,63.01979907018672
Sep-09,36.15357109526762,13.404251319120153,17.176174689021256,66.73399710340902
Oct-09,38.0563906265975,13.277796117996377,17.70739658661985,69.04158333121373
Nov-09,40.91061992359231,12.771975313501278,18.150081501285346,71.83267673837894
Dec-09,43.76484922058712,11.760333704511078,18.592766415950845,74.11794934104904
Jan-10,47.573187675815994,11.205670966817063,20.93895498585189,79.71781362848495
Feb-10,45.59097152265699,11.71501964712693,20.463069645264348,77.76906081504828
Mar-10,41.626539216339,12.47904266759173,19.987184304676806,74.09276618860753
Apr-10,39.644323063179996,13.115728517979063,19.035413623501718,71.79546520466079
May-10,35.679890756862,13.370402858133996,18.08364294232663,67.13393655732263
Jun-10,33.69767460370299,13.497740028211464,17.131872261151546,64.327286893066
Jul-10,31.715458450544,12.86105417782413,17.7029346698566,62.279447298224724
Aug-10,34.6887826802825,12.988391347901596,18.08364294232663,65.76081697051073
Sep-10,37.662106910020995,13.497740028211464,18.464351214796665,69.62419815302913
Oct-10,39.644323063179996,13.370402858133996,19.035413623501718,72.05013954481572
Nov-10,42.61764729291849,12.86105417782413,19.51129896408926,74.99000043483188
Dec-10,45.59097152265699,11.842356817204397,19.987184304676806,77.42051264453819
Jan-11,45.731824376244,11.359638395157802,20.33687376838061,77.4283365397824
Feb-11,43.8263316939005,11.875985594937703,19.8746720918265,75.5769893806647
Mar-11,40.0153463292135,12.650506394607552,19.4124704152724,72.07832313909346
Apr-11,38.10985364687,13.295940394332428,18.488067062164188,69.89386110336662
May-11,34.298868282183,13.554113994222378,17.563663709055977,65.41664598546136
Jun-11,32.3933755998395,13.683200794167353,16.63926035594777,62.715836749954626
Jul-11,30.487882917496,13.037766794442478,17.193902367812694,60.71955207975117
Aug-11,33.34612194101125,13.166853594387453,17.563663709055977,64.07663924445468
Sep-11,36.2043609645265,13.683200794167353,17.933425050299263,67.82098680899313
Oct-11,38.10985364687,13.554113994222378,18.488067062164188,70.15203470325656
Nov-11,40.968092670385246,13.037766794442478,18.95026873871829,72.95612820354602
Dec-11,43.8263316939005,12.005072394882678,19.4124704152724,75.24387450405557
Jan-12,47.17860851051099,11.249602704715468,19.65757653838216,78.08578775360861
Feb-12,45.21283315590637,11.760948282202534,19.210813435237107,76.18459487334601
Mar-12,41.28128244669712,12.527966648433134,18.764050332092058,72.57329942722231
Apr-12,39.315507092092496,13.167148620291968,17.87052412580196,70.35317983818642
May-12,35.38395638288325,13.422821409035501,16.976997919511863,65.78377571143061
Jun-12,33.41818102827862,13.550657803407269,16.083471713221765,63.052310544907655
Jul-12,31.452405673673997,12.911475831548435,16.619587436995825,60.98346894221825
Aug-12,34.40106870558093,13.0393122259202,16.976997919511863,64.417378851013
Sep-12,37.34973173748787,13.550657803407269,17.3344084020279,68.23479794292304
Oct-12,39.315507092092496,13.422821409035501,17.87052412580196,70.60885262692996
Nov-12,42.26417012399943,12.911475831548435,18.31728722894701,73.49293318449487
Dec-12,45.21283315590637,11.888784676574302,18.764050332092058,75.86566816457272
Jan-13,48.089435590794004,11.55350883748893,20.003187278596698,79.64613170687963
Feb-13,46.08570910784425,12.078668330102065,19.548569385901317,77.71294682384763
Mar-13,42.078256141944756,12.866407569021764,19.09395149320594,74.03861520417246
Apr-13,40.074529658995004,13.522856934788182,18.18471570781518,71.78210230159837
May-13,36.06707669309551,13.785436681094748,17.27547992242442,67.12799329661468
Jun-13,34.06335021014575,13.916726554248031,16.36624413703366,64.34632090142745
Jul-13,32.059623727196005,13.260277188481615,16.91178560826812,62.23168652394574
Aug-13,35.06521345162063,13.391567061634898,17.27547992242442,65.73226043567995
Sep-13,38.07080317604525,13.916726554248031,17.639174236580725,69.626703966874
Oct-13,40.074529658995004,13.785436681094748,18.18471570781518,72.04468204790493
Nov-13,43.08011938341963,13.260277188481615,18.639333600510557,74.9797301724118
Dec-13,46.08570910784425,12.209958203255349,19.09395149320594,77.38961880430554
Jan-14,44.329014867464004,11.639715001080468,19.706409977743125,75.67513984628759
Feb-14,42.48197258131967,12.168792955675036,19.258537023703507,73.90930256069821
Mar-14,38.78788800903101,12.962409887566885,18.810664069663893,70.56096196626179
Apr-14,36.94084572288667,13.623757330810093,17.91491816158466,68.47952121528142
May-14,33.246761150598005,13.888296308107376,17.019172253505424,64.1542297122108
Jun-14,31.399718864453668,14.020565796756019,16.123426345426193,61.543711006635874
Jul-14,29.552676578309338,13.35921835351281,16.660873890273734,59.57276882209588
Aug-14,32.32324000752584,13.491487842161451,17.019172253505424,62.83390010319271
Sep-14,35.093803436742334,14.020565796756019,17.377470616737117,66.49183985023546
Oct-14,36.94084572288667,13.888296308107376,17.91491816158466,68.7440601925787
Nov-14,39.71140915210317,13.35921835351281,18.362791115624272,71.43341862124025
Dec-14,42.48197258131967,12.301062444323676,18.810664069663893,73.59369909530724
Jan-15,43.559028426523,11.8358875661532,20.498322026993193,75.8932380196694
Feb-15,41.7440689087512,12.3738824555238,20.032451071834256,74.15040243610926
Mar-15,38.11414987320762,13.180874789579699,19.56658011667532,70.86160477946264
Apr-15,36.29919035543583,13.85336840129295,18.634838206357447,68.78739696308622
May-15,32.66927131989225,14.12236584597825,17.703096296039575,64.49473346191007
Jun-15,30.854311802120456,14.2568645683209,16.771354385721704,61.882530756163064
Jul-15,29.039352284348666,13.58437095660765,17.330399531912427,59.95412277286874
Aug-15,31.761791561006355,13.7188696789503,17.703096296039575,63.18375753599623
Sep-15,34.48423083766404,14.2568645683209,18.075793060166724,66.81688846615167
Oct-15,36.29919035543583,14.12236584597825,18.634838206357447,69.05639440777153
Nov-15,39.02162963209352,13.58437095660765,19.10070916151638,71.70670975021756
Dec-15,41.7440689087512,12.50838117786645,19.56658011667532,73.81903020329298
Jan-16,43.338953323706995,12.080259154380268,20.908883719597192,76.32809619768446
Feb-16,41.53316360188587,12.629361843215735,20.433681816879073,74.59620726198068
Mar-16,37.921584158243625,13.453015876468934,19.958479914160957,71.33307994887352
Apr-16,36.1157944364225,14.139394237513269,19.00807610872472,69.26326478266049
May-16,32.50421499278025,14.413945581931001,18.05767230328848,64.97583287799974
Jun-16,30.69842527095912,14.551221254139868,17.107268497852246,62.356915022951235
Jul-16,28.892635549138,13.864842893095535,17.67751078111399,60.43498922334753
Aug-16,31.601320131869684,14.002118565304402,18.05767230328848,63.66111100046257
Sep-16,34.31000471460137,14.551221254139868,18.437833825462977,67.29905979420421
Oct-16,36.1157944364225,14.413945581931001,19.00807610872472,69.53781612707822
Nov-16,38.82447901915418,13.864842893095535,19.483278011442835,72.17259992369256
Dec-16,41.53316360188587,12.766637515424602,19.958479914160957,74.25828103147143
Jan-17,41.750573744974,12.223591677053532,21.842168775975853,75.81633419800339
Feb-17,40.01096650560008,12.779209480555966,21.345755849249127,74.13593183540517
Mar-17,36.53175202685225,13.612636185809617,20.849342922522407,70.99373113518428
Apr-17,34.792144787478335,14.307158440187658,19.856517069068957,68.95582029673494
May-17,31.312930308730504,14.584967341938874,18.863691215615507,64.76158886628488
Jun-17,29.573323069356583,14.723871792814483,17.87086536216206,62.16806022433313
Jul-17,27.83371582998267,14.029349538436442,18.46656087423413,60.32962624265325
Aug-17,30.443126689043545,14.16825398931205,18.863691215615507,63.475071893971105
Sep-17,33.05253754810442,14.723871792814483,19.260821556996888,67.03723089791579
Oct-17,34.792144787478335,14.584967341938874,19.856517069068957,69.23362919848617
Nov-17,37.40155564653921,14.029349538436442,20.35292999579568,71.78383518077133
Dec-17,40.01096650560008,12.918113931431575,20.849342922522407,73.77842335955407
Jan-18,40.11306562007347,12.400805396959909,22.055925376764755,74.56979639379813
Feb-18,38.44168788590374,12.964478369548996,21.554654345474646,72.96082060092738
Mar-18,35.09893241756429,13.809987828432623,21.05338331418454,69.96230356018145
Apr-18,33.42755468339456,14.514579044168983,20.05084125160432,67.99297497916787
May-18,30.084799215055106,14.796415530463527,19.048299189024103,63.92951393454274
Jun-18,28.413421480885376,14.9373337736108,18.04575712644389,61.39651238094007
Jul-18,26.74204374671565,14.23274255787444,18.64728236399202,59.62206866858211
Aug-18,29.24911034797024,14.373660801021712,19.048299189024103,62.67107033801605
Sep-18,31.75617694922483,14.9373337736108,19.44931601405619,66.14282673689182
Oct-18,33.42755468339456,14.796415530463527,20.05084125160432,68.2748114654624
Nov-18,35.934621284649154,14.23274255787444,20.552112282894427,70.71947612541803
Dec-18,38.44168788590374,13.105396612696266,21.05338331418454,72.60046781278454
Jan-19,38.74628709653369,12.578876380202813,22.54396905042601,73.86913252716252
Feb-19,37.13185846751145,13.15064348839385,22.03160611746178,72.31410807336708
Mar-19,33.90300120946698,14.008294150680406,21.519243184497554,69.43053854464495
Apr-19,32.28857258044474,14.723003035919202,20.4945173185691,67.50609293493304
May-19,29.05971532240027,15.008886590014722,19.469791452640642,63.53839336505563
Jun-19,27.44528669337803,15.15182836706248,18.44506558671219,61.0421806471527
Jul-19,25.830858064355795,14.437119481823684,19.059901106269262,59.327878652448746
Aug-19,28.25250100788915,14.580061258871442,19.469791452640642,62.30235371940123
Sep-19,30.674143951422504,15.15182836706248,19.879681799012026,65.705654117497
Oct-19,32.28857258044474,15.008886590014722,20.4945173185691,67.79197648902856
Nov-19,34.7102155239781,14.437119481823684,21.006880251533325,70.15421525733511
Dec-19,37.13185846751145,13.29358526544161,21.519243184497554,71.94468691745061
Jan-20,37.379508572993906,12.756947363445718,23.032012724087263,73.16846866052688
Feb-20,35.82202904911916,13.336808607238707,22.508557889448916,71.66739554580678
Mar-20,32.70707000136967,14.206600472928187,21.98510305481057,68.89877352910842
Apr-20,31.14959047749492,14.931427027669422,20.938193385533875,67.01921089069822
May-20,28.03463142974543,15.221357649565915,19.89128371625718,63.147272795568526
Jun-20,26.477151905870684,15.366322960514163,18.844374046980487,60.68784891336533
Jul-20,24.919672381995937,14.641496405772928,19.472519848546504,59.03368863631537
Aug-20,27.255891667808058,14.786461716721174,19.89128371625718,61.93363710078641
