Stations_ID;Von_Datum;Bis_Datum;Stationsname;Parameter;Parameterbeschreibung;Einheit;Datenquelle (Strukturversion=SV);Zusatz-Info;Besonderheiten;Literaturhinweis;eor;
722;18951001;18951231;Brocken;MO_RR;Monatssumme der Niederschlagshoehe;mm;Monatswerte (Messnetz=6) ohne Tageswerte;Summe aus Tagessummen;;;eor;
722;18960101;19170131;Brocken;MO_RR;Monatssumme der Niederschlagshoehe;mm;KLIDADIGI: Niederschlagsdaten nacherfasst (1 Termin: ca 07 MOZ und Tagessummen);Summe aus Tagessummen;;;eor;
722;19170201;19170430;Brocken;MO_RR;Monatssumme der Niederschlagshoehe;mm;Monatswerte (Messnetz=6) ohne Tageswerte;Summe aus Tagessummen;;;eor;
722;19170501;19170531;Brocken;MO_RR;Monatssumme der Niederschlagshoehe;mm;KLIDADIGI: Niederschlagsdaten nacherfasst (1 Termin: ca 07 MOZ und Tagessummen);Summe aus Tagessummen;;;eor;
722;19170601;19170630;Brocken;MO_RR;Monatssumme der Niederschlagshoehe;mm;Monatswerte (Messnetz=6) ohne Tageswerte;Summe aus Tagessummen;;;eor;
722;19170701;19170731;Brocken;MO_RR;Monatssumme der Niederschlagshoehe;mm;KLIDADIGI: Niederschlagsdaten nacherfasst (1 Termin: ca 07 MOZ und Tagessummen);Summe aus Tagessummen;;;eor;
722;19170901;19170930;Brocken;MO_RR;Monatssumme der Niederschlagshoehe;mm;Monatswerte (Messnetz=6) ohne Tageswerte;Summe aus Tagessummen;;;eor;
722;19171001;19180228;Brocken;MO_RR;Monatssumme der Niederschlagshoehe;mm;KLIDADIGI: Niederschlagsdaten nacherfasst (1 Termin: ca 07 MOZ und Tagessummen);Summe aus Tagessummen;;;eor;
722;19180401;19180430;Brocken;MO_RR;Monatssumme der Niederschlagshoehe;mm;Monatswerte (Messnetz=6) ohne Tageswerte;Summe aus Tagessummen;;;eor;
722;19180501;19180930;Brocken;MO_RR;Monatssumme der Niederschlagshoehe;mm;KLIDADIGI: Niederschlagsdaten nacherfasst (1 Termin: ca 07 MOZ und Tagessummen);Summe aus Tagessummen;;;eor;
722;19181101;19181130;Brocken;MO_RR;Monatssumme der Niederschlagshoehe;mm;Monatswerte (Messnetz=6) ohne Tageswerte;Summe aus Tagessummen;;;eor;
722;19181201;19410831;Brocken;MO_RR;Monatssumme der Niederschlagshoehe;mm;KLIDADIGI: Niederschlagsdaten nacherfasst (1 Termin: ca 07 MOZ und Tagessummen);Summe aus Tagessummen;;;eor;
722;19410901;19421231;Brocken;MO_RR;Monatssumme der Niederschlagshoehe;mm;Monatswerte (Messnetz=6) ohne Tageswerte;Summe aus Tagessummen;;;eor;
722;19430101;19450131;Brocken;MO_RR;Monatssumme der Niederschlagshoehe;mm;KLIDADIGI: Niederschlagsdaten nacherfasst (1 Termin: ca 07 MOZ und Tagessummen);Summe aus Tagessummen;;;eor;
722;19450301;19470731;Brocken;MO_RR;Monatssumme der Niederschlagshoehe;mm;Monatswerte (Messnetz=6) ohne Tageswerte;Summe aus Tagessummen;;;eor;
722;19470901;19501231;Brocken;MO_RR;Monatssumme der Niederschlagshoehe;mm;KLIDADIGI: Niederschlagsdaten nacherfasst (1 Termin: ca 07 MOZ und Tagessummen);Summe aus Tagessummen;;;eor;
722;19510101;19901231;Brocken;MO_RR;Monatssumme der Niederschlagshoehe;mm;Niederschlagsdaten aus Niederschlagsroutine des eMD bis 10/1991 (1 Termin ca 7 MOZ und Tagessummen);Summe aus Tagessummen;;;eor;
722;19910101;20010331;Brocken;MO_RR;Monatssumme der Niederschlagshoehe;mm;Niederschlagsdaten aus Niederschlagsroutine des DWD oder Vorgängerdienste bis Einrichtung Nst(A) oder Nst(k) (1 Termin ca 7 MOZ und Tagessummen);Summe aus Tagessummen;;;eor;
722;20010401;20200531;Brocken;MO_RR;Monatssumme der Niederschlagshoehe;mm;Niederschlagsdaten aus Niederschlagsroutine nach 01.04.2001 Terminwert und Tagessummen generiert aus SYNOP-Meldung des 06 UTC Termins;Summe aus Tagessummen;;;eor;
722;19380101;19450228;Brocken;MO_SD_S;Monatssumme der Sonnenscheindauer;Stunde;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);Summe aus Tagessummen;;;eor;
722;19510101;19661231;Brocken;MO_SD_S;Monatssumme der Sonnenscheindauer;Stunde;Klimadaten aus der Klimaroutine des eMD, basierend auf den drei Klimaterminen (Termine  07, 14, 21 MOZ und Tageswerte);Summe aus Tagessummen;;;eor;
722;19670101;19901231;Brocken;MO_SD_S;Monatssumme der Sonnenscheindauer;Stunde;Klimadaten aus der Klimaroutine des eMD. Terminwerte basierend auf Daten der synoptischen Haupttermine (00,06,12,18 UTC) und Tageswerte, sowie Klimadaten nacherfasst im Rahmen des Projektes KLIDADIGI zu unterschiedlichen Zeiträumen.;Summe aus Tagessummen;;;eor;
722;19910101;20010331;Brocken;MO_SD_S;Monatssumme der Sonnenscheindauer;Stunde;Klimadaten aus Klimaroutine des DWD (3 Termine: um  07, 14, 21 MOZ, ab 01.01.1987 07:30,14:30,21:30 MEZ) und Tageswerte jeweils nach Beobachteranleitung für Klimastationen (BAK));Summe aus Tagessummen;;;eor;
722;20010401;20200531;Brocken;MO_SD_S;Monatssumme der Sonnenscheindauer;Stunde;Klimadaten aus der Klimaroutine nach 1.4.2001, generiert aus SYNOP-Meldungen (3 Termine 06, 12, 18 UTC und Tageswerte aus stündlichen Werten oder Beobachtungen an Hauptterminen);Summe aus Tagessummen;;;eor;
722;18810601;18951231;Brocken;MO_TN;Monatsmittel des Lufttemperatur Minimums;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Tages-Extremen;;;eor;
722;18960101;19170131;Brocken;MO_TN;Monatsmittel des Lufttemperatur Minimums;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tages-Extremen;;;eor;
722;19170201;19170430;Brocken;MO_TN;Monatsmittel des Lufttemperatur Minimums;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Tages-Extremen;;;eor;
722;19170501;19170531;Brocken;MO_TN;Monatsmittel des Lufttemperatur Minimums;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tages-Extremen;;;eor;
722;19170601;19170630;Brocken;MO_TN;Monatsmittel des Lufttemperatur Minimums;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Tages-Extremen;;;eor;
722;19170701;19170731;Brocken;MO_TN;Monatsmittel des Lufttemperatur Minimums;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tages-Extremen;;;eor;
722;19170901;19170930;Brocken;MO_TN;Monatsmittel des Lufttemperatur Minimums;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Tages-Extremen;;;eor;
722;19171001;19180331;Brocken;MO_TN;Monatsmittel des Lufttemperatur Minimums;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tages-Extremen;;;eor;
722;19180401;19180430;Brocken;MO_TN;Monatsmittel des Lufttemperatur Minimums;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Tages-Extremen;;;eor;
722;19180501;19181031;Brocken;MO_TN;Monatsmittel des Lufttemperatur Minimums;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tages-Extremen;;;eor;
722;19181101;19181130;Brocken;MO_TN;Monatsmittel des Lufttemperatur Minimums;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Tages-Extremen;;;eor;
722;19181201;19450228;Brocken;MO_TN;Monatsmittel des Lufttemperatur Minimums;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tages-Extremen;;;eor;
722;19471001;19661231;Brocken;MO_TN;Monatsmittel des Lufttemperatur Minimums;°C;Klimadaten aus der Klimaroutine des eMD, basierend auf den drei Klimaterminen (Termine  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tages-Extremen;;;eor;
722;19670101;19901231;Brocken;MO_TN;Monatsmittel des Lufttemperatur Minimums;°C;Klimadaten aus der Klimaroutine des eMD. Terminwerte basierend auf Daten der synoptischen Haupttermine (00,06,12,18 UTC) und Tageswerte, sowie Klimadaten nacherfasst im Rahmen des Projektes KLIDADIGI zu unterschiedlichen Zeiträumen.;arithm.Mittel aus Tages-Extremen;;;eor;
722;19910101;20010331;Brocken;MO_TN;Monatsmittel des Lufttemperatur Minimums;°C;Klimadaten aus Klimaroutine des DWD (3 Termine: um  07, 14, 21 MOZ, ab 01.01.1987 07:30,14:30,21:30 MEZ) und Tageswerte jeweils nach Beobachteranleitung für Klimastationen (BAK));arithm.Mittel aus Tages-Extremen;;;eor;
722;20010401;20200531;Brocken;MO_TN;Monatsmittel des Lufttemperatur Minimums;°C;Klimadaten aus der Klimaroutine nach 1.4.2001, generiert aus SYNOP-Meldungen (3 Termine 06, 12, 18 UTC und Tageswerte aus stündlichen Werten oder Beobachtungen an Hauptterminen);arithm.Mittel aus Tages-Extremen;;;eor;
722;18960101;19170131;Brocken;MO_TT;Monatsmittel der Lufttemperatur in 2m Hoehe;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tagesmittelwerten;;;eor;
722;19170201;19170430;Brocken;MO_TT;Monatsmittel der Lufttemperatur in 2m Hoehe;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Tagesmittelwerten;;;eor;
722;19170501;19170531;Brocken;MO_TT;Monatsmittel der Lufttemperatur in 2m Hoehe;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tagesmittelwerten;;;eor;
722;19170601;19170630;Brocken;MO_TT;Monatsmittel der Lufttemperatur in 2m Hoehe;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Tagesmittelwerten;;;eor;
722;19170701;19170731;Brocken;MO_TT;Monatsmittel der Lufttemperatur in 2m Hoehe;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tagesmittelwerten;;;eor;
722;19170901;19170930;Brocken;MO_TT;Monatsmittel der Lufttemperatur in 2m Hoehe;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Tagesmittelwerten;;;eor;
722;19171001;19180331;Brocken;MO_TT;Monatsmittel der Lufttemperatur in 2m Hoehe;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tagesmittelwerten;;;eor;
722;19180401;19180430;Brocken;MO_TT;Monatsmittel der Lufttemperatur in 2m Hoehe;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Tagesmittelwerten;;;eor;
722;19180501;19181031;Brocken;MO_TT;Monatsmittel der Lufttemperatur in 2m Hoehe;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tagesmittelwerten;;;eor;
722;19181101;19181130;Brocken;MO_TT;Monatsmittel der Lufttemperatur in 2m Hoehe;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Tagesmittelwerten;;;eor;
722;19181201;19450228;Brocken;MO_TT;Monatsmittel der Lufttemperatur in 2m Hoehe;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tagesmittelwerten;;;eor;
722;19471001;19661231;Brocken;MO_TT;Monatsmittel der Lufttemperatur in 2m Hoehe;°C;Klimadaten aus der Klimaroutine des eMD, basierend auf den drei Klimaterminen (Termine  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tagesmittelwerten;;;eor;
722;19670101;19901231;Brocken;MO_TT;Monatsmittel der Lufttemperatur in 2m Hoehe;°C;Klimadaten aus der Klimaroutine des eMD. Terminwerte basierend auf Daten der synoptischen Haupttermine (00,06,12,18 UTC) und Tageswerte, sowie Klimadaten nacherfasst im Rahmen des Projektes KLIDADIGI zu unterschiedlichen Zeiträumen.;arithm.Mittel aus Tagesmittelwerten;;;eor;
722;19910101;20010331;Brocken;MO_TT;Monatsmittel der Lufttemperatur in 2m Hoehe;°C;Klimadaten aus Klimaroutine des DWD (3 Termine: um  07, 14, 21 MOZ, ab 01.01.1987 07:30,14:30,21:30 MEZ) und Tageswerte jeweils nach Beobachteranleitung für Klimastationen (BAK));arithm.Mittel aus Tagesmittelwerten;;;eor;
722;20010401;20200531;Brocken;MO_TT;Monatsmittel der Lufttemperatur in 2m Hoehe;°C;Klimadaten aus der Klimaroutine nach 1.4.2001, generiert aus SYNOP-Meldungen (3 Termine 06, 12, 18 UTC und Tageswerte aus stündlichen Werten oder Beobachtungen an Hauptterminen);arithm.Mittel aus Tagesmittelwerten;;;eor;
722;18810601;18951231;Brocken;MO_TX;Monatsmittel des Lufttemperatur Maximums;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Tages-Extremen;;;eor;
722;18960101;19170131;Brocken;MO_TX;Monatsmittel des Lufttemperatur Maximums;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tages-Extremen;;;eor;
722;19170201;19170430;Brocken;MO_TX;Monatsmittel des Lufttemperatur Maximums;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Tages-Extremen;;;eor;
722;19170501;19170531;Brocken;MO_TX;Monatsmittel des Lufttemperatur Maximums;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tages-Extremen;;;eor;
722;19170601;19170630;Brocken;MO_TX;Monatsmittel des Lufttemperatur Maximums;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Tages-Extremen;;;eor;
722;19170701;19170731;Brocken;MO_TX;Monatsmittel des Lufttemperatur Maximums;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tages-Extremen;;;eor;
722;19170901;19170930;Brocken;MO_TX;Monatsmittel des Lufttemperatur Maximums;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Tages-Extremen;;;eor;
722;19171001;19180331;Brocken;MO_TX;Monatsmittel des Lufttemperatur Maximums;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tages-Extremen;;;eor;
722;19180401;19180430;Brocken;MO_TX;Monatsmittel des Lufttemperatur Maximums;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Tages-Extremen;;;eor;
722;19180501;19181031;Brocken;MO_TX;Monatsmittel des Lufttemperatur Maximums;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tages-Extremen;;;eor;
722;19181101;19181130;Brocken;MO_TX;Monatsmittel des Lufttemperatur Maximums;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Tages-Extremen;;;eor;
722;19181201;19450228;Brocken;MO_TX;Monatsmittel des Lufttemperatur Maximums;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tages-Extremen;;;eor;
722;19471001;19661231;Brocken;MO_TX;Monatsmittel des Lufttemperatur Maximums;°C;Klimadaten aus der Klimaroutine des eMD, basierend auf den drei Klimaterminen (Termine  07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Tages-Extremen;;;eor;
722;19670101;19901231;Brocken;MO_TX;Monatsmittel des Lufttemperatur Maximums;°C;Klimadaten aus der Klimaroutine des eMD. Terminwerte basierend auf Daten der synoptischen Haupttermine (00,06,12,18 UTC) und Tageswerte, sowie Klimadaten nacherfasst im Rahmen des Projektes KLIDADIGI zu unterschiedlichen Zeiträumen.;arithm.Mittel aus Tages-Extremen;;;eor;
722;19910101;20010331;Brocken;MO_TX;Monatsmittel des Lufttemperatur Maximums;°C;Klimadaten aus Klimaroutine des DWD (3 Termine: um  07, 14, 21 MOZ, ab 01.01.1987 07:30,14:30,21:30 MEZ) und Tageswerte jeweils nach Beobachteranleitung für Klimastationen (BAK));arithm.Mittel aus Tages-Extremen;;;eor;
722;20010401;20200531;Brocken;MO_TX;Monatsmittel des Lufttemperatur Maximums;°C;Klimadaten aus der Klimaroutine nach 1.4.2001, generiert aus SYNOP-Meldungen (3 Termine 06, 12, 18 UTC und Tageswerte aus stündlichen Werten oder Beobachtungen an Hauptterminen);arithm.Mittel aus Tages-Extremen;;;eor;
722;19670101;19901231;Brocken;MX_FX;Absolutes Maximum der Windmaxspitze;m/s;Klimadaten aus der Klimaroutine des eMD. Terminwerte basierend auf Daten der synoptischen Haupttermine (00,06,12,18 UTC) und Tageswerte, sowie Klimadaten nacherfasst im Rahmen des Projektes KLIDADIGI zu unterschiedlichen Zeiträumen.;Extrema des Monats;;;eor;
722;19910301;20010331;Brocken;MX_FX;Absolutes Maximum der Windmaxspitze;m/s;Klimadaten aus Klimaroutine des DWD (3 Termine: um  07, 14, 21 MOZ, ab 01.01.1987 07:30,14:30,21:30 MEZ) und Tageswerte jeweils nach Beobachteranleitung für Klimastationen (BAK));Extrema des Monats;;;eor;
722;20010401;20200622;Brocken;MX_FX;Absolutes Maximum der Windmaxspitze;m/s;Klimadaten aus der Klimaroutine nach 1.4.2001, generiert aus SYNOP-Meldungen (3 Termine 06, 12, 18 UTC und Tageswerte aus stündlichen Werten oder Beobachtungen an Hauptterminen);Extrema des Monats;;;eor;
722;18960101;19501231;Brocken;MX_RS;Maximale Niederschlagshoehe des Monats;mm;KLIDADIGI: Niederschlagsdaten nacherfasst (1 Termin: ca 07 MOZ und Tagessummen);Extrema des Monats;;;eor;
722;19510101;19901231;Brocken;MX_RS;Maximale Niederschlagshoehe des Monats;mm;Niederschlagsdaten aus Niederschlagsroutine des eMD bis 10/1991 (1 Termin ca 7 MOZ und Tagessummen);Extrema des Monats;;;eor;
722;19910101;20010331;Brocken;MX_RS;Maximale Niederschlagshoehe des Monats;mm;Niederschlagsdaten aus Niederschlagsroutine des DWD oder Vorgängerdienste bis Einrichtung Nst(A) oder Nst(k) (1 Termin ca 7 MOZ und Tagessummen);Extrema des Monats;;;eor;
722;20010401;20200620;Brocken;MX_RS;Maximale Niederschlagshoehe des Monats;mm;Niederschlagsdaten aus Niederschlagsroutine nach 01.04.2001 Terminwert und Tagessummen generiert aus SYNOP-Meldung des 06 UTC Termins;Extrema des Monats;;;eor;
722;18960101;19450228;Brocken;MX_TN;Absolutes Minimum der Lufttemperatur in 2m Hoehe;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);Extrema des Monats;;;eor;
722;19471001;19661231;Brocken;MX_TN;Absolutes Minimum der Lufttemperatur in 2m Hoehe;°C;Klimadaten aus der Klimaroutine des eMD, basierend auf den drei Klimaterminen (Termine  07, 14, 21 MOZ und Tageswerte);Extrema des Monats;;;eor;
722;19670101;19901231;Brocken;MX_TN;Absolutes Minimum der Lufttemperatur in 2m Hoehe;°C;Klimadaten aus der Klimaroutine des eMD. Terminwerte basierend auf Daten der synoptischen Haupttermine (00,06,12,18 UTC) und Tageswerte, sowie Klimadaten nacherfasst im Rahmen des Projektes KLIDADIGI zu unterschiedlichen Zeiträumen.;Extrema des Monats;;;eor;
722;19910101;20010331;Brocken;MX_TN;Absolutes Minimum der Lufttemperatur in 2m Hoehe;°C;Klimadaten aus Klimaroutine des DWD (3 Termine: um  07, 14, 21 MOZ, ab 01.01.1987 07:30,14:30,21:30 MEZ) und Tageswerte jeweils nach Beobachteranleitung für Klimastationen (BAK));Extrema des Monats;;;eor;
722;20010401;20200622;Brocken;MX_TN;Absolutes Minimum der Lufttemperatur in 2m Hoehe;°C;Klimadaten aus der Klimaroutine nach 1.4.2001, generiert aus SYNOP-Meldungen (3 Termine 06, 12, 18 UTC und Tageswerte aus stündlichen Werten oder Beobachtungen an Hauptterminen);Extrema des Monats;;;eor;
722;18960101;19450228;Brocken;MX_TX;Absolutes Maximum  der Lufttemperatur in 2m Hoehe;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  07, 14, 21 MOZ und Tageswerte);Extrema des Monats;;;eor;
722;19471001;19661231;Brocken;MX_TX;Absolutes Maximum  der Lufttemperatur in 2m Hoehe;°C;Klimadaten aus der Klimaroutine des eMD, basierend auf den drei Klimaterminen (Termine  07, 14, 21 MOZ und Tageswerte);Extrema des Monats;;;eor;
722;19670101;19901231;Brocken;MX_TX;Absolutes Maximum  der Lufttemperatur in 2m Hoehe;°C;Klimadaten aus der Klimaroutine des eMD. Terminwerte basierend auf Daten der synoptischen Haupttermine (00,06,12,18 UTC) und Tageswerte, sowie Klimadaten nacherfasst im Rahmen des Projektes KLIDADIGI zu unterschiedlichen Zeiträumen.;Extrema des Monats;;;eor;
722;19910101;20010331;Brocken;MX_TX;Absolutes Maximum  der Lufttemperatur in 2m Hoehe;°C;Klimadaten aus Klimaroutine des DWD (3 Termine: um  07, 14, 21 MOZ, ab 01.01.1987 07:30,14:30,21:30 MEZ) und Tageswerte jeweils nach Beobachteranleitung für Klimastationen (BAK));Extrema des Monats;;;eor;
722;20010401;20200622;Brocken;MX_TX;Absolutes Maximum  der Lufttemperatur in 2m Hoehe;°C;Klimadaten aus der Klimaroutine nach 1.4.2001, generiert aus SYNOP-Meldungen (3 Termine 06, 12, 18 UTC und Tageswerte aus stündlichen Werten oder Beobachtungen an Hauptterminen);Extrema des Monats;;;eor;
Legende: FT  = Folgetag; GZ = Gesetzliche Zeit
generiert: 23.06.2020 --  Deutscher Wetterdienst  --
