date,9097,9903,9025,9994,9001,9002,9053,9241,9223,9230,9095,9096,9094,9056,9110,9190,9180,9217,9207,9216,9775,9774,9538,9005,9203,9033,9151,9150,9232,9234,9233,9011,9035,9034,9054,9046,9101,9068,9024,9037,9038,9452,9036,9093,9569,9567,9568,9566,9952,9050,9953,9951,9581,9530,9231,9224,9115,9066,9215,9212,9840,9213,9220,9140,9141,9059,9007,9065,9015,9042,9040,9060,9039,9057,9753,9754,9047,9944,9088,9087,9238,9045,9080,9074,9539,9540,9528,9195,9524,9505,9523,9534,9588,9587,9549,9582,9583,9623,9508,9622,9585,9547,9184,9650,9660,9519,9518,9661,9522,9185,9586,9182,9183,9515,9219,9544,9507,9192,9580,9584,9620,9225,9517,9227,9531,9546,9532,9510,9589,9621,9242,9526,9525,9662,9520,9593,9521,9624,9697,9696,9536,9535,9254,9516,9545,9193,9541,9542,9543,9194,9533,9548,9152,9529,9594,9511,9226,9513,9506,9512,9960,9132,9018,9058,9017,9135,9287,9950,9292,9289,9239,9218,9211,9962,9963,9131,9032,9021,9276,9988,9294,9380,9012,9273,9303,9772,9773,9401,9961,9324,9270,9306,9310,9148,9462,9149,9299,9124,9165,9300,9028,9987,9155,9114,9108,9026,9144,9156,9284,9850,9062,9063,9041,9727,9420,9020,9061,9222,9297,9283,9157,9751,9280,9113,9228,9171,9853,9010,9552,9810,9288,9175,9191,9275,9027,9256,9291,9305,9019,9136,9129,9728,9109,9966,9130,9090,9250,9949,9554,9272,9572,9571,9281,9166,9296,9274,9164,9221,9043,9106,9082,9986,9985,9064,9016,9244,9031,9051,9964,9081,9937,9004,9111,9699,9695,9698,9353,9350,9351,9352,9278,9006,9820,9311,9014,9229,9029,9167,9125,9085,9199,9204,9252,9251,9830,9295,9076,9009,9044,9049,9290,9991,9023,9077,9055,9333,9153,9279,9121,9285,9293,9945,9651,9902,9308,9161,9099,9030,9301,9550,9210,9209,9206,9003,9142,9143,9071,9072,9067,9138,9235,9236,9237,9147,9298,9008,9137,9104,9262,9271,9901,9201,9984,9304,9159,9302,9573,9320,9013,9965,date,9527,9870,9871,9282,9862,9861,9863,9307
2017-11,47550,291450,258090,399090,439980,408840,146250,339030,69510,229740,272670,152400,299910,432240,410370,279900,407520,194400,338730,752820.0,464100,300090,397620,111480,253230,537660,69690,25140,93210,236550,270390,598560,181410,465330,290220,359610,158430,137580,206430,312600,460290,166920,527760,305940,166110,478680,288960,491790,212520,554160,198210,512130,260790,343500,114900,423810,348330,233310,344790,570930,203970,459240,176610,55170,88290,385290,296040,346950,279510.0,399150,323790,606030,575160,583800,336570,332130,563430,572280,219780,199020,215520,227670,473460,343170,371370,190980,214140,197430.0,497220,451560,499860,177840,194790,168840,208530,239670,179250,372510,439260,373050,169770,173790,153030,186060,258900,586950,489720,211050,506460,316170,189060,190110,240840,503160,224580,181440,481980,240630,234990,184440,487800,393030,477600,374310,178080,138240,177420,408780,204300,487590,216810,480870,521010,333480,547680,378660,571890,346380,45840.0,40080.0,346320,179910,67140,509400,175980,284910,225450,213720,180060,251340,161790,165000,336270,336270,149130,431520,521700,531630,423840,528420,384270,374370,244380,421980,193650,56280,18420,199470,34020,15660,252210,662910,558030,463530,518580,365490,278820,252780,28740.0,90330,32940,58680,350340,27210,10470,391140,408120,19830,430920,22230,145410,125160,15120,66180,33540,94560,32040,28890,67830,81600,226020,88260,513750,16410,2160,226140,46950,39150,47580,16830.0,380100,441240,489750,489600,19110,358470,373860,159390,5970,11370,65550,496140,16200,51840,444240,385260,76770,455340,397470,61110,14250,49710,265890.0,41040,482160,164580,31860.0,46680,172290,202200,113400,444780,14970,394860,396270,369270,136140,83790,407700,25680,34320,56880,16410.0,72810,31320,9420,19590,,66720,153840,43560,113610,115830,167010,40380,437520,199920,334050,354960,312360,45660,285360,178410,37770.0,7800.0,7590.0,23400,24360,28320,13320,16380,238440,81240,18990,376260,14340,342270,88410,24780,324270,16020,13950,470310,497340,24420,48660,388830,436350,233100,223110,56400,417870,254250,391560,523410,138090,35880,15720,28830,32340,68730,106470,513060,228840,22140,36660,149760,90840,48090,175170,23820,31020,18960,383700,7590,34440,33180,38010,158610,82320,77460,99270,24450,4830,,217770,43770,22020,74430,91950,193350,16260,149730,17790,573090,93420,38190,35580,343590,343830,2017-11,579150.0,,,,,,,
2017-12,35836,238018,208568,327174,378231,327174,115103,285479,58528,185473,217124,120807,236964,379440,342178,226548,323516,157480,267313,607352.0,361057,236964,323795,87854,196013,426591,58094,20243,70680,185225,211203,472068,139376,375875,229617,284952,121210,107725,163928,237398,368497,130541,421693,242637,129797,374201,222084,384617,178963,448725,158069,416392,202771,261330,94333,342984,293663,201996,272893,457746,167338,371442,135222,46159,74493,312914,243970,286719,225029.0,335420,256990,488312,465961,479787,259749,267685,439766,448539,173724,157511,167989,184884,377456,272955,305877,147126,167524,164920.0,392987,360406,398319,137547,160766,137330,165819,191580,149606,297786,354950,300638,139965,141081,120962,149079,212629,485429,401977,179366,399280,262725,156798,153078,192572,414625,174654,153791,392212,200229,184915,154008,397730,325221,390631,307923,133517,110236,138043,328972,168547,398350,183334,383439,402442,267716,442246,307210,453747,294004,37510.0,32953.0,326926,143623,52080,414439,139717,240901,175615,168299,144491,219232,124775,131781,263438,263438,117614,351323,456847,427769,338830,421786,308791,301072,192758,352718,150567,39401,14384,150071,25823,12276,197315,537943,452166,370946,416237,291369,226021,201562,22165.0,72354,25637,44361,279961,18383,6975,316076,327329,14353,347045,17670,104470,92969,11005,50902,25699,72633,22723,19220,52018,54405,186992,77996,412548,12462,1612,177413,36456,26288,35619,12958.0,317223,373643,397389,398877,13051,275249,306869,132649,4650,9176,49786,392336,12431,39308,288052,304916,60729,368838,316696,47833,13299,37324,213838.0,33604,389515,130758,23653.0,32891,135904,156116,81871,379440,16771,314278,329902,302467,103757,63054,326058,19189,25668,43865,11625.0,55490,24800,7657,16740,77965.0,55087,127813,34689,92907,96224,144522,34348,356190,167493,266972,283619,247101,32333,227230,144863,31062.0,6355.0,5766.0,20336,23901,28086,11284,12369,193440,57598,13826,302374,10571,317347,68076,18538,249953,11811,10261,381610,401450,17918,37448,306249,348037,184078,177351,40548,335854,207545,307427,404209,109492,26350,12276,23374,26102,52762,84165,401574,180761,18569,30876,118048,72912,34999,136555,17825,23281,14229,310186,16027,26505,26443,32023,122295,59551,59148,75237,17887,3627,15624.0,155372,34255,13578,53754,62310,154628,13733,114173,10354,446555,69254,29264,26009,277357,275249,2017-12,,,,,,,,
2018-01,38440,268150,236933,371597,429474,372558,125798,313658,61194,201438,248713,136927,271095,439735,371380,249085,366668,162812,299615,674684.0,412083,268212,361894,92783,220038,496248,59055,19716,77035,205437,234577,557225,160022,438309,265205,330150,129518,116746,175088,272118,427955,146816,494574,281139,146072,443083,259191,447671,192789,514042,167524,473866,229896,298902,100006,396769,307644,188356,314588,524396,170717,423894,151869,42997,74059,336691,243753,318153,238452.0,385423,297693,557411,531588,547181,297507,300235,499999,519002,202926,168702,196757,198121,424142,315518,342674,169508,196912,177568.0,455142,421972,460226,154907,179738,150536,175336,209157,166842,336753,415958,340690,156271,151962,127472,160394,229927,547770,457250,192231,470208,265608,175584,158441,197780,475726,192448,163773,457653,217868,193967,172918,443982,377611,445439,358732,149110,119815,154504,380215,187798,444199,176266,450430,463481,283185,500991,333064,518041,343418,39556.0,34596.0,365955,161479,56730,475385,146568,248186,174065,173104,159526,229059,140740,141577,299801,299801,124341,415183,463729,506509,395374,495473,346239,336567,237646,384803,161975,40982,15779,172453,29264,11873,230392,612188,509826,412579,460009,329189,258571,221433,22165.0,76074,29977,47895,323299,19375,7192,349680,366451,14880,388275,19313,116312,98611,10757,57071,27218,81964,21607,18414,58032,59923,205840,86707,449655,12462,1054,197129,37851,27931,39866,12648.0,337621,391282,457622,463667,12989,312294,346177,136834,4929,8308,56885,459668,13795,43865,329468,348161,64542,429474,354888,48701,14353,39463,234763.0,34596,447206,140337,26939.0,38068,148366,156550,91729,417322,18817,360003,377363,336505,120187,72323,365025,19778,28799,47585,9982.0,62186,26505,8029,16554,81623.0,53692,127534,39122,93651,94550,141205,35309,405387,169632,310558,324880,287525,33790,247039,156333,32674.0,6758.0,6479.0,21607,24893,29326,11005,14570,203112,54157,14849,337683,11408,354392,74617,19654,295957,13020,11439,438557,462892,17112,38719,351478,393793,197129,185969,43276,390693,222890,346270,456041,114390,30318,12803,26071,29512,56420,91946,463202,198989,20367,31496,134912,77500,38967,150288,20057,26195,15965,345309,16833,28334,28303,33542,139035,64821,64480,80011,17391,3720,16151.0,184047,33015,14446,61225,66681,171244,12865,128123,11098,536114,71176,32023,27094,318494,318184,2018-01,,,,,,,,
2018-02,39592,253708,227388,358652,413224,357672,123424,307104,58296,203728,240352,131936,261744,346920,359408,245112,343588,166908,300664,680372.0,406308,260764,347564,91868,211484,470512,58016,19516,74480,197736,225680,537404,154840,422800,259280,315952,123480,112448,168700,256816,409808,138684,477316,274008,142520,426356,245168,434196,185640,493640,162260,464100,221256,285488,101556,375172,319396,204540,314804,504196,166936,410760,144872,40684,71792,345156,238896,321944,244300.0,371196,288596,531496,510496,515536,290472,290332,478828,496356,198268,164948,190680,190120,411068,304388,328188,164080,191156,175252.0,436800,407736,441644,148316,171304,142856,168728,202104,159516,326928,399504,330400,149324,146412,128548,154672,220388,528584,438284,184772,452452,270620,167608,160104,200340,455448,190792,156352,441196,210840,185276,164948,424592,359184,426132,344708,141652,118244,147392,369936,179060,425740,180684,433188,441392,274176,486052,321524,499464,329252,40992.0,35924.0,355488,156744,56952,455616,142016,239204,172452,163128,152404,225008,133532,137004,284900,284900,122528,400624,446572,487564,383040,478156,337288,327992,223412,346248,161952,41104,16240,166936,31276,11704,224168,580944,472780,400736,446292,321972,253176,213024,21840.0,75460,28644,46704,314496,19208,7112,340312,355964,14672,377972,19516,114268,95648,10640,54852,27132,81788,19460,19628,55132,59528,201544,86940,460180,12012,1232,184324,38416,28672,40124,12320.0,345296,397600,438424,454552,13328,295904,328496,134484,4844,8148,53956,442960,12908,42532,294784,323680,63280,413532,346416,48216,14056,38416,230972.0,33964,428092,132664,26992.0,35728,148568,157220,89656,424312,19488,347592,366072,326284,122360,73052,347032,19432,27944,46704,10556.0,60088,24864,7728,16968,78316.0,53816,125328,37800,89572,90272,141652,36540,401436,166852,297584,317408,274876,33152,238980,150752,34160.0,6692.0,6188.0,20692,23660,28084,10360,13412,205380,49140,14084,330736,11032,342020,71372,18984,289184,12656,11144,420420,444808,17136,32844,346528,382424,195412,185444,43120,376880,208208,332360,438900,112224,28980,11928,25424,28504,53928,90664,442512,195608,20440,34300,130620,78036,38864,149072,19488,25480,15540,338016,16688,28000,29540,35112,130592,63896,60816,75124,16268,3696,15568.0,179536,31556,14588,61628,65604,165816,11228,125524,11256,512708,68628,31472,26964,308336,307636,2018-02,,,,,,,,
2018-03,46500,280147,251596,392925,457901,396831,139438,345278,49786,234577,265546,144925,288920,400055,411990,275001,402225,189069,324570,744558.0,448322,292609,394072,104687,238514,525419,68572,22971,84971,226176,256494,593526,173445,477214,290408,357151,143623,128402,191518,286595,463636,156116,534657,307861,160332,470487,275249,479508,210552,559891,186496,525357,251999,321501,119164,415214,348967,225618,345216,551211,191270,450988,169911,49135,87420,382385,277667,366327,277171.0,412207,324353,596409,526256,566804,326678,329003,531061,550374,222735,190433,213249,218178,461962,341682,371659,184946,213683,,485832,461249,488963,167524,202461,168206,191766,229896,181164,363382,450709,365645,170624,163680,147498,176731,252681,602795,500154,210552,500681,313379,190340,185008,231105,518568,210800,177072,500185,241986,212009,185721,475447,405883,488312,386198,158875,132339,167555,418159,206584,476656,200105,476594,492962,314650,548762,367691,566866,370543,48887.0,43307.0,363444,177010,63488,519746,161355,275342,199237,187550,172670,257920,150970,156054,321873,321873,140523,452383,512554,548824,432419,535060,384028,369241,250883,394382,185783,48639,18414,188883,35805,13454,250139,639561,518196,455793,509299,364839,299987,244311,24893.0,90117,32302,52731,353989,20305,8246,385640,405852,17794,427521,22940,138973,105741,12741,64914,32178,96596,23188,21886,61442,71114,227757,98611,501053,14539,1333,214148,45384,33976,46810,14973.0,379409,434093,496372,519312,16213,335544,375627,162626,5673,10013,63395,487382,14725,50220,367660,382106,71610,467170,393762,57443,16833,46097,,39463,483507,149482,30566.0,39742,161324,176824,109399,452073,23436,396490,441688,368280,138663,81933,396428,22289,32829,54963,12369.0,66712,29326,9579,16926,89962.0,63984,155651,46066,105400,108717,165726,43648,437224,192262,335079,356531,308264,38378,278597,170531,41230.0,7502.0,7130.0,25327,28892,34317,12803,15376,234453,58652,16461,373240,13144,359135,81158,21080,324446,14415,12648,475850,501146,20491,36735,389050,430156,223448,213311,50468,425847,241366,374728,501363,129394,32953,13609,31806,35712,64263,107570,494605,220937,22816,38998,143530,88877,43803,168020,23033,30070,18383,380401,18941,32395,37169,42625,147064,77655,67859,84971,19251,4371,18042.0,200136,38161,18073,71765,77500,185628,13888,139407,13423,569222,81313,37169,31837,346983,346456,2018-03,545507.0,,,,,,,
2018-04,45750,270720,239760,386520,435510,375720,143460,322710,49260,225570,257910,144840,277260,379500,388980,250290,386760,181680,297300,682680.0,434010,277650,377190,103200,236700,514980,77700,22920,85650,229320,257250,566070,168480,450060,277800,342870,145170,133260,197130,278160,437040,156060,505560,293850,159840,439890,282330,451770,206370,536610,182760,494730,259770,308910,114570,389010,310680,201870,318540,517950,185310,426420,173160,49860,89760,363480,267510,334770,272280.0,394590,312270,564030,535560,552480,310110,315870,499110,511110,209430,183360,203460,214710,441480,327390,353400,180510,204180,,451200,437580,456420,164640,197700,164400,192360,229080,177900,347220,426180,348720,169170,160980,146430,173070,251310,564990,466920,209550,467880,303660,188310,183300,226950,489810,227280,177180,475110,240060,219120,183540,462990,376290,457320,354300,158250,127200,164760,395010,203340,455460,184350,436290,456900,311400,525660,352650,538920,353880,48870.0,43200.0,350430,173730,66180,492720,162540,270090,216960,203730,171690,242790,148290,158970,315660,315660,141120,422310,486390,518550,410520,507870,372120,357300,243840,371010,180390,50040,19770,184470,37080,15000,239910,596370,474750,444690,493950,348750,287070,245730,26550.0,92550,33240,45720,335580,22710,8400,360180,393060,18900,412110,22110,147540,105540,13080,66630,33000,99330,19320,24270,62100,69420,218430,97140,463170,14970,1440,207210,46590,36120,44490,14940.0,344850,397980,471600,502050,17250,326190,354870,164250,6090,10920,65940,452340,15240,53610,350490,357840,72930,441900,379290,58290,18450,48810,,40560,458490,149700,32850.0,41010,159420,179970,115770,412050,23040,377820,416310,352260,138630,83310,376680,23430,34920,58590,13260.0,67290,30060,9600,17400,99060.0,64170,154950,46350,104340,108030,162930,41670,395640,184440,318810,340200,296760,41010,296250,168930,40620.0,8130.0,7830.0,26100,26430,32010,13470,14940,226050,59490,17340,359580,12510,337320,82080,20070,309780,16980,14850,445290,474900,22980,37140,373860,407790,220470,209610,54240,401940,237000,357450,479010,129990,39300,13980,28410,34620,64230,104430,460920,219390,23970,39690,144180,89880,33060,174000,24450,31920,19560,365670,25470,31110,35130,42270,143670,82500,68400,86250,20490,4530,19080.0,191070,38880,20190,77040,83220,185040,15720,131670,15360,551550,82950,39510,33360,332310,330060,2018-04,511380.0,,,,,,,
2018-05,48577,273792,244528,395932,433628,376836,143189,344689,51956,230826,256959,149947,282317,389298,397327,259098,408084,177475,296329,676699.0,436759,284518,390507,108221,238204,524613,85777,23591,87234,230175,258447,567827,164052,450864,280550,349060,144553,134013,198059,282286,444633,158875,507594,293663,166098,439766,294469,449531,209343,544391,187085,503564,262477,312356,119722,406193,298375,199702,311178,527248,187240,427800,171275,52359,94364,369210,262043,340845,237739.0,394010,319858,569594,541539,560511,313317,324880,496093,525357,215729,190371,206367,224905,442122,326213,364839,178064,206057,,448198,437162,457219,168051,200136,166439,194246,228315,180451,349773,429505,351137,170190,168485,148428,175646,256153,570803,471262,210397,469278,302095,191146,186434,232686,498480,199578,181536,476904,277171,221216,187395,470301,423088,464101,374418,161851,127844,172329,399032,205871,464783,187457,440603,459451,310248,531526,348967,542934,354764,53041.0,46965.0,353865,176638,62899,502169,166749,282410,214799,201066,173290,298282,151652,160301,320385,320385,144119,426405,527186,521916,409727,495721,380525,364002,244249,389050,179056,46965,19003,181970,38037,15531,242792,621860,509113,446865,498232,352346,310527,246388,27156.0,92690,29016,47678,339078,20553,8649,382013,395219,19034,420050,21452,149203,106826,11842,65286,32054,97309,19127,24769,63240,62775,229989,94333,436573,15686,1395,217744,44919,37231,43865,15345.0,350083,411742,481244,505920,17546,331018,366792,167617,6510,11470,62837,449934,15407,55304,367846,371597,73594,444385,387469,57319,18476,49445,,40548,469247,152396,30411.0,40238,160301,181319,118668,383904,23250,379502,429009,361770,141019,84010,385423,22413,35898,60140,13268.0,69502,30442,10230,19437,105958.0,68169,159030,48174,107415,111476,166842,44981,404581,196850,321718,344038,297073,40362,290005,169663,44392.0,8680.0,7998.0,27280,27590,33387,13950,15314,222022,58838,17608,366637,13671,338148,83266,20212,308326,14756,12865,454677,487599,22723,38533,377611,407309,226672,212660,54250,409944,249581,360871,473215,131936,34968,14167,26195,32302,57970,105617,462117,224936,25017,42842,148552,91822,42625,176142,24986,32612,19964,373395,21793,28613,38750,46097,146754,83297,71021,88908,21142,4340,19251.0,194401,39680,16058,76973,84227,189813,15221,133052,14632,545817,82088,40269,32488,336412,335203,2018-05,505145.0,,,,,,,
2018-06,50670,288840,257100,395700,458340,401970,147870,383550,53010,241860,270030,160260,295470,409980,421530,274080,431160,182820,310290,706020.0,465060,293190,407130,107310,253620,549120,82350,27330,93060,242130,272370,597720,179010,484740,290040,370620,151710,139410,205260,296430,464130,168240,535320,315000,175080,464040,309240,475800,217260,572790,197910,528840,276090,329010,120300,432030,312930,210030,339660,550920,202920,453360,176190,55590,94830,399690,278130,355440,250800.0,413400,331080,603630,520290,589680,331590,339120,528150,538410,226140,204360,220470,226050,472530,350730,382860,190350,216630,,471810,459270,482910,176940,207450,172740,203430,242310,185730,369030,452760,371430,177660,178440,156330,189360,264510,604080,500640,217770,493050,316470,196860,197160,246990,520680,237150,184080,506310,294900,229860,190980,494280,453600,487500,393690,170730,131370,178830,423780,213030,488940,196710,457680,479190,318540,548700,350160,564210,377550,54600.0,48540.0,373770,185880,67800,527070,171930,320820,229110,212370,179760,361860,159900,169590,333960,333960,145080,448440,558000,552780,431070,536760,405780,382920,255270,422250,191820,57900,18750,195180,38940,16110,251730,650850,546690,472680,527970,371820,317880,259680,30360.0,100590,30600,48840,354810,22680,8460,395160,414360,20130,440880,23280,151290,113850,13650,68010,33540,101400,20790,28020,66570,72510,240840,95640,462810,15810,1530,228060,46890,39840,42810,15930.0,363390,428760,504870,539640,18630,350340,384930,175860,6780,12690,65790,478650,16860,57360,397500,397260,79020,469590,410820,58740,19680,51570,,42750,491220,158160,30330.0,43380,171360,195480,118110,406860,15780,395430,453600,373560,151560,88830,405090,24480,39060,66270,16080.0,72270,34950,10020,21360,113550.0,74040,214200,50790,111090,114840,177120,46050,452460,206220,340410,361650,320940,49290,306870,179430,46020.0,8940.0,8550.0,28860,30630,36960,15450,16770,230250,63270,18570,384780,13380,357810,88650,21600,332580,14850,13200,476820,512610,22770,35550,399600,433950,233160,227100,59280,432690,257820,383550,501660,132330,35010,15780,25770,34350,64710,109650,485580,230310,27450,46050,154320,92910,44370,186990,27210,35640,21870,392070,33810,32220,39810,47850,154650,84510,73200,94380,22710,4920,21570.0,194490,44580,14790,79170,90960,198690,14280,143130,16050,582210,90330,44070,37170,353700,349800,2018-06,,,,,,,,
2018-07,53413,286378,253394,394909,460257,404426,151838,414439,55552,254820,269855,158534,291462,411122,428389,298468,436356,186186,311426,699298.0,478764,301847,404116,109709,253952,534688,82274,27373,98921,244869,267189,582273,181474,473091,275621,369210,152830,142414,213745,294035,447857,167834,520521,310620,176762,450182,309876,463977,223944,556326,202616,522567,279713,328073,123659,432295,320013,215481,334149,547336,207173,452693,179304,58063,98239,392212,280705,372310,278008.0,407185,325345,585993,509795,578243,330119,336660,515158,524954,211885,208072,209746,229121,467046,348564,384617,190867,210087,,462985,452662,472626,177599,205003,170376,211761,244745,189379,365583,443796,368745,173724,183768,162192,190433,269948,593619,500154,223200,484902,325903,195021,206646,255564,509361,236375,190805,496589,330212,239475,191208,489490,476160,479105,390321,171461,138415,178839,413168,210552,486607,205685,452042,473370,325996,541477,356314,556822,381641,58249.0,51274.0,369210,187798,79608,517328,174313,371504,228532,209374,186992,434000,160704,173166,329592,329592,147808,435457,563642,541508,423367,518382,416857,388492,243877,392739,202430,57009,18848,195827,34565,15345,236561,643684,533789,480841,534254,377487,323516,264833,37045.0,100161,33542,47058,356717,24056,8246,400210,419771,22351,448260,25792,139407,113460,14942,64573,32023,96317,21855,33139,65968,81902,245830,97898,457188,17546,1953,235290,45818,38781,38037,16492.0,367257,434589,486948,542469,19654,348843,387562,185256,7471,14694,68014,468007,16058,51088,385795,400396,79143,463729,411835,56420,19065,49476,,43555,473184,162874,29388.0,43276,177134,200508,116157,420670,14694,394661,455018,378386,158348,85250,403558,26288,34534,58156,19003.0,71114,36084,9517,22103,142724.0,76167,223448,51894,114793,114793,181257,48918,450368,203608,339946,367071,320013,47120,319951,187519,48546.0,9548.0,8990.0,30256,37448,42377,18414,17763,234887,66278,19933,386570,13640,356004,90861,22444,316107,15438,13702,461683,498914,24583,42129,395157,429319,235600,229307,53134,423336,269204,377425,492466,134850,35557,15531,27590,38006,67828,103478,474517,230268,29078,45756,156364,101370,46469,186744,24304,31775,19437,397637,27745,30969,41912,50282,151900,88164,71610,93775,23467,4929,22134.0,174716,49321,15965,66960,85994,203701,17825,146475,16182,568354,93062,38936,36177,356500,352625,2018-07,,,,,,,,
2018-08,47213,275962,238204,368900,438030,381827,147994,365118,46686,232655,252433,154008,278535,387748,392770,268553,396707,165540,279341,639375.0,430032,269607,369334,103292,240467,511004,80538,25451,90582,233027,261113,562526,169043,445718,257424,345681,143158,136431,206336,285293,423553,163091,497922,279620,166377,420422,298716,430218,219201,523559,196230,481647,267964,314278,118792,391158,273544,194680,302560,492156,178901,408084,166501,54250,87668,369675,269297,319114,271529.0,386043,308326,551862,481461,538191,304823,306652,489211,489056,195982,201314,188449,227075,439332,324353,359569,183241,190092,,436263,431737,445935,169508,209126,175119,207886,234050,181722,313224,425878,318370,168671,180916,137175,191270,264647,555830,460722,218240,451453,290408,189875,179862,227416,477772,217899,186248,470301,311922,230392,186031,453499,425165,450895,348223,164362,137547,172453,394692,208785,452848,210149,421848,443982,310961,512554,334862,529077,351912,53134.0,46562.0,334397,179800,77965,483104,174344,374759,214520,199919,182931,426436,153698,169725,320695,320695,140275,412021,607538,510229,403496,511035,371039,350393,225773,381083,177010,46903,15934,187705,31868,14446,217806,582397,478547,434992,490544,338210,300452,253611,32705.0,96627,31992,43400,322617,22816,7037,363599,377208,23033,401264,23963,123783,110422,14446,55583,27466,82646,20646,27869,64883,72323,227757,94736,410843,16058,1271,215450,36766,34999,32178,16058.0,322493,387345,458428,519746,19437,333467,364963,162843,6138,12865,79887,438743,14446,49228,348967,355384,78523,440975,387531,48298,16988,45291,,38843,451360,161572,27962.0,38905,156178,182466,115103,390352,12555,354826,413168,355849,145049,77283,377952,22506,38905,64790,16740.0,70990,33015,8525,20119,124093.0,69471,204352,46159,105183,96813,166594,44113,406007,192882,319548,329809,298840,37479,310000,181877,44051.0,8897.0,8680.0,25296,30473,36053,15810,16244,216380,60884,17670,344968,12710,325190,86552,20677,277636,12183,10912,432326,467294,23870,39711,367629,399435,239227,216907,44175,402845,251193,354857,475075,126170,30597,14167,28830,36704,71269,99355,449128,220782,26288,43710,149637,95201,42532,169353,27187,35588,21824,355167,19871,24428,37634,45632,148242,85250,75640,100192,26443,4154,20057.0,158968,45105,15035,55335,45384,190433,16430,122636,15345,539896,81406,43493,32333,319889,318401,2018-08,,,,,,,,
2018-09,52620,279000,240690,370380,458010,382080,141630,371610,48180,242850,252690,154740,283680,386460,410070,256530,430140,192990,307470,701610.0,429090,294360,397500,103800,232440,520440,79980,25410,87870,222120,252360,570120,167490,460680,273180,351150,138330,132780,199410,291000,451170,164730,514410,287610,168180,436980,302880,446910,210750,550380,187950,504600,265380,322500,121260,424140,273540,208890,334770,528570,184380,430920,169230,55800,89610,365580,280260,339660,,390870,319950,575220,493350,558360,312420,334200,492540,508350,211260,192210,200910,219360,450480,333720,380280,182070,201060,,457320,443370,461730,172860,200250,167670,202350,228690,177390,321870,440010,323040,161880,167790,150750,178770,250440,591240,479430,211020,469170,264180,181320,187470,238380,499410,221370,184020,472620,284700,223650,177510,464910,432300,473250,382770,165900,132960,173490,403920,199680,464760,216840,439710,462030,304350,553050,335220,558150,358950,57750.0,50520.0,342030,178230,81450,504150,168570,332700,207390,194820,180900,369990,156210,159420,322500,322500,136410,430680,555360,531750,413820,524400,389400,366720,236760,375480,191790,44370,18330,186300,32250,13860,236490,579420,474690,455100,506130,361260,312960,248070,36000.0,89640,29760,43560,345240,21870,6990,396090,394740,23040,425130,22170,123150,106290,14730,48570,24330,72180,20520,30540,62220,73800,234570,97920,473850,15690,1140,219810,32850,37590,30930,15780.0,351480,416400,481020,526140,19260,340860,378300,165390,5520,13050,67890,454860,13770,41760,367620,391710,73170,454680,401460,43050,16230,44550,,39690,468330,153660,27870.0,39000,172020,182910,114270,380430,11280,380490,440310,372210,145800,80250,398490,21750,35850,60360,16560.0,67320,30960,8130,20310,111270.0,65580,158190,41190,105330,113730,173040,48570,410670,199650,322590,348990,302820,32490,292980,169530,48030.0,9510.0,10350.0,26160,30780,37590,15660,14670,222630,60840,17460,363840,12870,329070,82650,19470,287670,11310,9990,453510,490500,23010,44760,378120,403230,230550,216390,47310,414090,249540,366300,474840,125850,29160,13620,29910,35220,72330,97980,457710,224340,28470,44010,146160,99180,43140,165870,25110,32910,20070,386460,18000,21690,42120,49650,149790,85770,72720,96570,25920,3750,20700.0,188100,44160,18990,62730,56430,187560,14730,142560,14340,552510,82140,40500,29490,342210,338070,2018-09,,,,,,,,
